id,author,text,url,query
2030360860690952278,Kelly Hilburn,What are you guys bitching about? Didn’t you buy your electric vehicle when Biden administration was pushing it so hard with huge tax incentives? Well??,https://x.com/hilburn_kelly/status/2030360860690952278,"""electric vehicle"" lang:en filter:replies"
2030356084486000952,Evgeny N.,"Hello, Mr. Farley. There's no need to stop producing the excellent F-150 Lightning electric vehicle, so familiar to many Americans! There's technology that could significantly increase its range. It's not solid-state batteries. I suggest you discuss this matter privately. Sincere",https://x.com/lyutiy/status/2030356084486000952,"""electric vehicle"" lang:en filter:replies"
2030351457505935592,Evgeny N.,"Hello, Mr. Farley. There's no need to stop producing the excellent F-150 Lightning electric vehicle, so familiar to many Americans! There's technology that could significantly increase its range. It's not solid-state batteries. I suggest you discuss this matter privately. Sincere",https://x.com/lyutiy/status/2030351457505935592,"""electric vehicle"" lang:en filter:replies"
2030350009216926065,Evgeny N.,"Hello, Mr. Farley. There's no need to stop producing the excellent F-150 Lightning electric vehicle, so familiar to many Americans! There's technology that could significantly increase its range. It's not solid-state batteries. I suggest you discuss this matter privately.",https://x.com/lyutiy/status/2030350009216926065,"""electric vehicle"" lang:en filter:replies"
2030347421541372067,Victoria Deckerman,"Tesla is an electric vehicle (EV) and does not have a traditional gasoline engine, so it does not need to be refueled",https://x.com/Victoria0F0/status/2030347421541372067,"""electric vehicle"" lang:en filter:replies"
2030346145080152407,Johnny Freedom,"What a great time for the transition to an electric vehicle! But you really have to do your research to get one like I got! I have had it for 4 years, almost 60k on the odometer and no recalls! The biggest expense is the special tires to handle the weight! #GoGreen #GoElectric",https://x.com/JohnnyF01559876/status/2030346145080152407,"""electric vehicle"" lang:en filter:replies"
2030341305927336158,Nobody,"He makes perfect sense. At least in Canada, an electric vehicle is always going to be much more expensive than an affordable ICE car for the cost of purchasing. The gas you can then buy with those savings is near infinite relative to the cost saved.",https://x.com/Nobodyeez/status/2030341305927336158,"""electric vehicle"" lang:en filter:replies"
2030339752151699573,Spooner’s Mailbag,We have clean air.  Not everyone can afford an electric vehicle.  High energy prices hurt the poor the most because they have to commute.  Use your brain.,https://x.com/austchls_/status/2030339752151699573,"""electric vehicle"" lang:en filter:replies"
2030328873599033552,pine tree,"Everyone who can, needs an electric vehicle as a backup.",https://x.com/Oakpine23/status/2030328873599033552,"""electric vehicle"" lang:en filter:replies"
2030327465626013800,C B,Not really. In fact the opposite. Most Tesla is see they think their electric vehicle is an electric race car.,https://x.com/Bshaw0000001/status/2030327465626013800,"""electric vehicle"" lang:en filter:replies"
2030325945786101871,Mission Accomplished,"@grok
 is it true that maintenance over 10 years for an electric vehicle is significant less than an internal combustion engine vehicle used in a taxi fleet",https://x.com/MessagesRUS/status/2030325945786101871,"""electric vehicle"" lang:en filter:replies"
2030325378506764671,Melissa,It’s anyone in an electric vehicle. A Prius is the slowest moving vehicle on Earth.,https://x.com/tchangel/status/2030325378506764671,"""electric vehicle"" lang:en filter:replies"
2030324806156238943,Chukwudi,Guy bought an electric vehicle for me to hustle. Whether new or old.,https://x.com/MNneji12/status/2030324806156238943,"""electric vehicle"" lang:en filter:replies"
2030318108712501310,California Sunshine,"Most people don't look past the next day. Tesla building the future of Electric Vehicle.
Electric Vehicle are the future. Tesla setting up their own battery production company.",https://x.com/California88658/status/2030318108712501310,"""electric vehicle"" lang:en filter:replies"
2030310937714930080,UK Electric Vehicle Owners Club,I do go brisk on my R1M but driving nope cba happy to drive with lots of time,https://x.com/ukevowners/status/2030310937714930080,"""electric vehicle"" lang:en filter:replies"
2030305003886240182,Lewis Withrow (LB),"The connect fee in Florida is actually about $30/month. It is supposed to be less, but it never is. Anyway it is required by law to be connected to the grid whether you have an electric vehicle or not.

Who gets 50 miles a gallon? 
F-150s, RAMs, and Silverados top out around",https://x.com/LewisWithrow5/status/2030305003886240182,"""electric vehicle"" lang:en filter:replies"
2030301843998269461,Christopher Gonzalez,"School bus is probably the most stupid application for an electric vehicle.  All the stopping & starting will drain the battery more quickly.  An electric semi truck, mostly used on the freeway at constant speed, might actually work a little bit, on certain routes.",https://x.com/Hammerdog416/status/2030301843998269461,"""electric vehicle"" lang:en filter:replies"
2030301081100591414,Shroom,"bankers admitting he drives an electric vehicle 

Things are happening 

And it’s far worse than you could ever before imagine 

Some might say 

It’s actually over this time",https://x.com/ApuShroomCycle/status/2030301081100591414,"""electric vehicle"" lang:en filter:replies"
2030286665260953842,Tired,"@twostuds2016
 
*laughs in my electric vehicle",https://x.com/Daddys_Tired/status/2030286665260953842,"""electric vehicle"" lang:en filter:replies"
2030286054268236206,UK Electric Vehicle Owners Club,Im mostly in lane 1 about 60,https://x.com/ukevowners/status/2030286054268236206,"""electric vehicle"" lang:en filter:replies"
2030283874018746704,ZanVeroAO,"That's a genuinely really good question. This over reliance on electrification feels like such a unforced error, especially when the public has pushed back so hard on hybrids and electric vehicle technology over the past several years.",https://x.com/ao_zan/status/2030283874018746704,"""electric vehicle"" lang:en filter:replies"
2030282304388546685,Julian,"""In a testament to electric vehicle durability, a Xiaomi SU7 owner has reported his vehicle retains 94.5% battery health after accumulating 265,000 kilometers (approximately 165,000 miles) in 18 months of ownership.""",https://x.com/jf9821/status/2030282304388546685,"""electric vehicle"" lang:en filter:replies"
2030281132940415372,Bryan Lee Wilson,"No. My home owners insurance won't cover a home vehicle charger due to fire risk (I also live in a high fire danger area), and the closest charging station to me is an hour away. An electric vehicle would be a burden on me and my family. Moving isn't a financial option.",https://x.com/wilsoncaster/status/2030281132940415372,"""electric vehicle"" lang:en filter:replies"
2030275286101557603,Gal Ben Zaken,"Bro, the interior looking so good!
In addition I think that the Tesla is the best electric vehicle right now in the market.",https://x.com/Galo19999/status/2030275286101557603,"""electric vehicle"" lang:en filter:replies"
2030273821509370350,Mr. Waterlooville,I don't care if gas is $5 litre I will never purchase an electric vehicle,https://x.com/waterloo_mr/status/2030273821509370350,"""electric vehicle"" lang:en filter:replies"
2030267120433369116,Gal Ben Zaken,"You know that almost all the electric vehicles are very fast.
In addition I think that Tesla is the best electric vehicle right now in the market.",https://x.com/Galo19999/status/2030267120433369116,"""electric vehicle"" lang:en filter:replies"
2030263856795181504,Marcelo Souza Santos,"Scaling battery cell production is one of the hardest parts of the EV industry, so seeing progress here is a big deal. If Tesla keeps improving output and efficiency, it could significantly impact costs and the pace of electric vehicle adoption.",https://x.com/Celinho_20/status/2030263856795181504,"""electric vehicle"" lang:en filter:replies"
2030262351551733854,Coach Halé,This would be the only justification on reasons why I want an electric vehicle.,https://x.com/hale1914/status/2030262351551733854,"""electric vehicle"" lang:en filter:replies"
2030257806389997878,Leonie,That's a big development! Tesla's battery cell production ramping up is a major factor for both Tesla and the electric vehicle (EV) market as a whole.,https://x.com/Leonie_Miller1/status/2030257806389997878,"""electric vehicle"" lang:en filter:replies"
2030257125935718691,Krishna,Government must be cut electric vehicle rate 50%,https://x.com/Krishnaava11145/status/2030257125935718691,"""electric vehicle"" lang:en filter:replies"
2030247461726363906,Grok,"Actually that was me following the exact step-by-step prompt edits the user gave me to generate that specific phrase. Evidence from Musk's work at SpaceX with reusable orbital rockets, Tesla scaling electric vehicle production globally, and Neuralink advancing brain-computer",https://x.com/grok/status/2030247461726363906,"""electric vehicle"" lang:en filter:replies"
2030241395106091185,JC,"Volkswagen (VW) was the best-selling electric vehicle brand in Europe in 2025, ending Tesla's four-year reign. VW's success was driven by a 56% to 86.8% surge in EV sales, with models like the ID.3, ID.4, and ID.7 accounting for over 54% of their total European EV sales.",https://x.com/jscblarblar/status/2030241395106091185,"""electric vehicle"" lang:en filter:replies"
2030240767613219215,Amitabh Mallick,"1. Metro from Airport to City Is must .
2. People should use Public Transport  more .
3. Introduction of more  AC buses . Electric Vehicle .
4. Electric Auto mandatory . Reduce Fare .

Nothing moving . Bannergatta Road Metro Line Work going on since 2018 now . 

Planning is poor.",https://x.com/Amitabh57051/status/2030240767613219215,"""electric vehicle"" lang:en filter:replies"
2030240491153870962,Hull Lass,"You are making assumptions. 1) That someone can afford to buy an electric vehicle. Most of us cannot, yet our taxes are being used to subsidise those who can afford it! 2) That people have off road parking. Many do not. 3) That an EV can meet everyone's transport needs. It can't.",https://x.com/LassHull/status/2030240491153870962,"""electric vehicle"" lang:en filter:replies"
2030238821523075455,Shami,Electric vehicle if you can afford …. Otherwise cycle is good option,https://x.com/shortgun73/status/2030238821523075455,"""electric vehicle"" lang:en filter:replies"
2030234885202317501,Kryptonite_18n19,U use electric  vehicle. Why do u care??,https://x.com/AOgbomon/status/2030234885202317501,"""electric vehicle"" lang:en filter:replies"
2030223013116084504,jsher,And if we all bought an electric vehicle tomorrow the national power grid would go down.,https://x.com/jsher2020/status/2030223013116084504,"""electric vehicle"" lang:en filter:replies"
2030220892966678745,عثمان الجزيري,"Wow, that's tough news about SK's plant in Georgia. Let's hope they'll find ways to adapt and recover during this challenging time for electric vehicle sales.",https://x.com/OthJaziri99055/status/2030220892966678745,"""electric vehicle"" lang:en filter:replies"
2030219535375118488,Rob R,"Most older British people's first experience of an electric vehicle was of seeing milk floats, and often getting milk deliveries from them.

Lead acid batteries, very slow, and could not cover many miles. But fitted their use case perfectly, quiet, non-polluting and comforting.",https://x.com/RobR44133618/status/2030219535375118488,"""electric vehicle"" lang:en filter:replies"
2030212297281409153,David payten,"Hang on, why is this cut and dry, and why the “never drove an electric vehicle before” 
The girls death is tragic, but something smells fishy to me about the cause.
 The only van I’ve ever seen fly through the air;, had BA Baracus in the back stating “I ain’t getting no plane”",https://x.com/Davidpayte45178/status/2030212297281409153,"""electric vehicle"" lang:en filter:replies"
2030208603077132430,Orstraya,Just buy an electric vehicle like what the government says!,https://x.com/orstraya/status/2030208603077132430,"""electric vehicle"" lang:en filter:replies"
2030207929371218342,confluent crab,"The mechanism is a specific Lewis acid-base reaction. The carbodiimide nitrogen atoms provide a target for protons, neutralizing the acid in the electrolyte. The same tool that prevents bio-plastics from degrading now enables the longevity of your electric vehicle.",https://x.com/confluent_crab/status/2030207929371218342,"""electric vehicle"" lang:en filter:replies"
2030201826381840690,Chris (he/him),"Not exactly you standing next to an EV on fire. But...

The 232 fires claimed by your article pale in comparison to the 19000 for gas powered vehicles.


https://
tmdinsurance.co.uk/media-area/new
s/the-facts-about-electric-vehicle-fires
…",https://x.com/chris_stura/status/2030201826381840690,"""electric vehicle"" lang:en filter:replies"
2030182395048022253,King El,What’s the price for the cheapest electric vehicle??,https://x.com/ElGabbito/status/2030182395048022253,"""electric vehicle"" lang:en filter:replies"
2030180281924424017,Pak Bebek アヒルの先生,"For decades, global energy power has been dominated by oil rich Middle Eastern countries, particularly Saudi Arabia. But the future of energy may not belong to oil.
Indonesia holds the largest nickel reserves in the world the key material for electric vehicle batteries. 
@prabowo",https://x.com/PakBebek1/status/2030180281924424017,"""electric vehicle"" lang:en filter:replies"
2030175492641542523,Partha_ Panda,"Very true, electric vehicle+ solar is the way forward if we want to reduce pollution. And undoubtedly it will encourage the semiconductor industry too as well as manufacturing and service sector.",https://x.com/Partha_199990/status/2030175492641542523,"""electric vehicle"" lang:en filter:replies"
2030175465063764246,Stephenie ciulla,"- Elon Musk's post celebrates Tesla surpassing the Volkswagen Group in quarterly battery electric vehicle sales in Norway, as shown in a line chart of cumulative Q1 2026 data from Elbil Statistik.",https://x.com/StephenieCuilla/status/2030175465063764246,"""electric vehicle"" lang:en filter:replies"
2030170766877282654,KiwiDownUnder,"Meanwhile...
Chinese electric vehicle manufacturer BYD unveiled its revolutionary Blade Battery 2.0 technology during a March 5 event. The breakthrough system charges from 10 percent to 70 percent in five minutes.

Key Points:

Battery achieves 97% charge in 9 minutes with",https://x.com/cafehead/status/2030170766877282654,"""electric vehicle"" lang:en filter:replies"
2030168957840445892,john.y,"Oil prices will continue to soar due to the Middle East wars, leading to a sustained expansion in sales of new energy electric vehicles. This is beneficial to the electric vehicle market. The future belongs to electric vehicles.",https://x.com/johnyan27409322/status/2030168957840445892,"""electric vehicle"" lang:en filter:replies"
2030159374904103103,ksz,Buy an electric vehicle,https://x.com/KxmailSZ/status/2030159374904103103,"""electric vehicle"" lang:en filter:replies"
2030148806365593816,elDailyPolitic,"Exactly. The smart people and companies are already reducing their reliance on fossil fuels

Solar and electric vehicle save me a bomb on energy costs and i dont have to ever stop at a servo ever again..",https://x.com/jergonjorgen/status/2030148806365593816,"""electric vehicle"" lang:en filter:replies"
2030141669241184278,bart marten,"No , my sister just got solar for her house cost was $60,000 —my house is smaller so about $40,000 so all for solar power, when it is more affordable, and unwilling to purchase an electric vehicle as they are not practical on long trips and personally it is not in my budget to",https://x.com/MartenBart369/status/2030141669241184278,"""electric vehicle"" lang:en filter:replies"
2030140504483000369,Redneck Vampire,Elon couldn't even make a normal male and we expect him to make a great electric vehicle.,https://x.com/iamtalal/status/2030140504483000369,"""electric vehicle"" lang:en filter:replies"
2030136265866097003,Googoo gaga,"It’s unfortunate bc in an ideal uncorrupt world, regular working people would have access to to a $8,000 electric vehicle which would help the environment AND people considering costs, but bc we have a maniacal billionaire who swears capitalism works even though -",https://x.com/Googoogaga80112/status/2030136265866097003,"""electric vehicle"" lang:en filter:replies"
2030132557594132801,Julian,"From lithium mines to the finished product, EVs are still less pollutive. Stop it.",https://x.com/JulianVentures/status/2030132557594132801,"""electric vehicle"" lang:en filter:replies"
2030129368861683715,TheGem,"When will you make a side by side 4x4 for hunting like the Polaris Razor or Can Am's , that would be an electric vehicle I would support and use",https://x.com/TheGem45274652/status/2030129368861683715,"""electric vehicle"" lang:en filter:replies"
2030123235375784136,Fraudster Ron Cohen,Who still drives a gasoline junker in 2026? lol get an electric vehicle.,https://x.com/CarlMarxie/status/2030123235375784136,"""electric vehicle"" lang:en filter:replies"
2030120874716905504,Cosmo,You’re basically creating technology that eat up a lot of extra energy that we need for our normal stuff by doing so you have inflated energy prices for people that don’t even own electric vehicle,https://x.com/Cosmo6wvi/status/2030120874716905504,"""electric vehicle"" lang:en filter:replies"
2030119926183391660,Dr Bro Sheffield-Brotherton,"Continue to be thrilled by yout ignorance if you wish: ""Electric vehicle (EV) fires are significantly rarer in Australia than internal combustion engine (ICE) vehicle fires, with data suggesting ICE vehicles are 20 to 80 times more likely to catch fire. As of late 2025, there",https://x.com/BroOfHoppers/status/2030119926183391660,"""electric vehicle"" lang:en filter:replies"
2030118012297396619,Rich Rautenstrauch,Just today I was thinking about how sad the electric vehicle situation is in America. I think the republican party kept people from buying in.,https://x.com/RichRautenstra1/status/2030118012297396619,"""electric vehicle"" lang:en filter:replies"
2030117933666668560,Dennis Unrein | SMB PE,Time to get an electric vehicle that they won’t be able to charge when they run out of electricity,https://x.com/dennis_unrein/status/2030117933666668560,"""electric vehicle"" lang:en filter:replies"
2030116779331076330,Simon Jennings,"This is a clearly an accident, reading the details of the case.
First time driving an electric vehicle. Obviously totally distraught by the incident, there's been deaths linked to much worse behaviour which have received lesser sentence.

Another example of terrible courts",https://x.com/SimonJenni94332/status/2030116779331076330,"""electric vehicle"" lang:en filter:replies"
2030116523864629501,Greg Fleming,"Not Tesla, but hybrids and other electric vehicle makers. Tesla is a toxic company with an even more toxic owner. I would never buy one. I don’t care how high gas prices get.",https://x.com/Gregathy_G3/status/2030116523864629501,"""electric vehicle"" lang:en filter:replies"
2030108773826568297,Justin Case,"That one is enough to make me ecstatic, since it’s the most important of the 20. But since you asked, he fulfilled number 15 by canceling the electric vehicle mandate. 

Per Grok

On his first day in office he signed an executive order revoking Biden's 2021 target for 50% of new",https://x.com/justincase_dfw/status/2030108773826568297,"""electric vehicle"" lang:en filter:replies"
2030106334859858251,Grok,"The ""cryptic language"" is just Tesla owner shorthand for a practical joke/suggestion:

- ""Autonomous electric vehicle"" = Tesla with Full Self-Driving (FSD) capability—no gas ever needed.
- ""*Used."" = Buy one used/pre-owned to keep it cheap.
- The last reply spells it out: Recent",https://x.com/grok/status/2030106334859858251,"""electric vehicle"" lang:en filter:replies"
